Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
24/11/2017,506,6:09:00 AM,Friday,Howard park and Roncesvalles,Late Leaving Garage,8,11,E/B,
24/11/2017,506,6:12:00 AM,Friday,Russell yard,Late Leaving Garage,5,10,E/B,
24/11/2017,501,6:12:00 AM,Friday,Russell yard,Late Leaving Garage,6,12,E/B,4208
24/11/2017,506,6:21:00 AM,Friday,Russell yard,Late Leaving Garage,5,10,E/B,
24/11/2017,501,6:26:00 AM,Friday,Russell Yard,Mechanical,6,12,B/W,0
24/11/2017,505,6:27:00 AM,Friday,Dundas West Station,Late Leaving Garage,6,12,E/B,
24/11/2017,501,6:27:00 AM,Friday,Russell yard,Late Leaving Garage,6,12,E/B,
24/11/2017,514,6:40:00 AM,Friday,Leslie Barns,Mechanical,12,28,N/B,4417
24/11/2017,506,6:52:00 AM,Friday,Howard Park and Roncesvalles,Mechanical,4,7,E/B,4132
24/11/2017,501,6:53:00 AM,Friday,Neville Park Loop,Emergency Services,18,24,E/B,4246
24/11/2017,501,6:54:00 AM,Friday,Roncesvalles and Queen,Late Leaving Garage,7,11,E/B,
24/11/2017,504,6:55:00 AM,Friday,King/Crawford,Mechanical,2,4,E/B,4176
24/11/2017,501,6:56:00 AM,Friday,Roncesvalles yard,Mechanical,6,12,B/W,0
24/11/2017,506,7:06:00 AM,Friday,Howard Park and Roncesvalles,Late Leaving Garage,4,9,E/B,
24/11/2017,506,7:11:00 AM,Friday,Russell yard,Late Leaving Garage,5,10,E/B,
24/11/2017,505,9:36:00 AM,Friday,Dundas and Parliament,Mechanical,6,12,E/B,4075
24/11/2017,501,9:37:00 AM,Friday,Queensway and Glendale ave,Mechanical,6,12,W/B,1050
24/11/2017,501,9:43:00 AM,Friday,Queen and Parliament,Mechanical,10,20,E/B,8129
24/11/2017,501,10:00:00 AM,Friday,Queen and Connaught,Mechanical,6,12,E/B,4152
24/11/2017,501,12:42:00 PM,Friday,Queen and Broadview,Mechanical,6,12,W/B,
24/11/2017,501,12:42:00 PM,Friday,Roncesvalles Yard,Mechanical,6,12,E/B,4057
24/11/2017,506,12:57:00 PM,Friday,Roncesvalles at Howard Park,Mechanical,6,11,W/B,4094
24/11/2017,501,1:06:00 PM,Friday,Roncesvalles Yard,Mechanical,6,12,B/W,
24/11/2017,506,1:18:00 PM,Friday,Roncesvalles at Howard Park,Mechanical,5,11,W/B,4078
24/11/2017,501,2:37:00 PM,Friday,Spadina to Roncesvalles,General Delay,13,19,B/W,8794
24/11/2017,501,2:40:00 PM,Friday,Roncesvalles Yard,Mechanical,6,12,B/W,
24/11/2017,504,3:00:00 PM,Friday,Wilson Pk to Queen,General Delay,14,18,W/B,4140
24/11/2017,501,3:01:00 PM,Friday,Russell Yard,Mechanical,6,12,B/W,
24/11/2017,501,3:33:00 PM,Friday,Russell Yard,Mechanical,6,12,B/W,
24/11/2017,506,3:38:00 PM,Friday,Roncesvalles Yard,Late Leaving Garage,5,11,E/B,
24/11/2017,501,3:40:00 PM,Friday,Roncesvalles to Parklawn,General Delay,24,30,B/W,1287
24/11/2017,506,4:30:00 PM,Friday,High Park to Main Stn,General Delay,12,10,B/W,
24/11/2017,504,5:14:00 PM,Friday,Broadview and Queen,Mechanical,4,8,E/B,4029
24/11/2017,504,5:27:00 PM,Friday,Wilson Pk and King St. W.,Mechanical,12,15,W/B,4065
24/11/2017,502,5:46:00 PM,Friday,Greenwood and Queen,Investigation,12,24,W/B,8192
24/11/2017,505,6:18:00 PM,Friday,Grace Street,Held By,8,16,B/W,4086
24/11/2017,511,6:20:00 PM,Friday,Wolseley Loop,Mechanical,7,14,B/W,1416
24/11/2017,505,6:35:00 PM,Friday,BW,General Delay,9,16,B/W,0
24/11/2017,504,7:18:00 PM,Friday,Broadview and Danforth,Mechanical,4,8,E/B,4094
24/11/2017,506,7:43:00 PM,Friday,Gerrard E @ Marjory,Mechanical,17,24,E/B,4071
24/11/2017,501,7:44:00 PM,Friday,Queen and Spruce Hill,Emergency Services,21,27,E/B,4204
24/11/2017,501,7:58:00 PM,Friday,Queen and Tecumseth,Emergency Services,15,21,E/B,4224
24/11/2017,506,8:53:00 PM,Friday,Gerrard E @ Marjory,Investigation,12,20,E/B,4004
24/11/2017,501,10:17:00 PM,Friday,Lakeshore and Norris cres.,Emergency Services,6,12,E/B,8066
24/11/2017,511,11:05:00 PM,Friday,CNE,Mechanical,8,16,S/B,8194
25/11/2017,310,2:51:00 AM,Saturday,Spadina station,Held By,30,60,N/B,4437
25/11/2017,301,3:04:00 AM,Saturday,Queen and Sumach,Mechanical,9,18,E/B,4184
25/11/2017,310,4:31:00 AM,Saturday,spadina station,Held By,0,0,N/B,4437
25/11/2017,504,8:28:00 AM,Saturday,King St E at Church,General Delay,17,24,E/B,4100
25/11/2017,514,8:28:00 AM,Saturday,King St E at Church St,Emergency Services,17,37,E/B,4431
25/11/2017,511,9:16:00 AM,Saturday,bathurst station,Mechanical,5,10,S/B,1241
25/11/2017,511,9:16:00 AM,Saturday,bathurst station,Mechanical,5,10,S/B,1241
25/11/2017,511,10:30:00 AM,Saturday,bathurst station,Mechanical,5,10,S/B,1269
25/11/2017,506,12:37:00 PM,Saturday,Carlton and Ontario,Investigation,62,68,E/B,4001
25/11/2017,504,1:28:00 PM,Saturday,King and Wilson Park,Mechanical,10,16,E/B,4197
25/11/2017,510,2:55:00 PM,Saturday,spadina/collage,Mechanical,4,8,N/B,4432
25/11/2017,504,3:25:00 PM,Saturday,King and Simcoe,Emergency Services,5,11,E/B,4041
25/11/2017,501,3:58:00 PM,Saturday,Church to Spadina,General Delay,14,20,B/W,4229
25/11/2017,505,5:25:00 PM,Saturday,Yonge,General Delay,14,19,B/W,4082
25/11/2017,506,5:56:00 PM,Saturday,Carlton @ Ontario,Held By,28,36,B/W,4023
25/11/2017,506,6:10:00 PM,Saturday,Church @ Dundas,Investigation,6,12,S/B,4190
25/11/2017,504,6:24:00 PM,Saturday,King and University,General Delay,8,14,W/B,4139
25/11/2017,505,8:12:00 PM,Saturday,Sorauen,Emergency Services,24,32,W/B,4003
25/11/2017,506,8:16:00 PM,Saturday,Dundas & Sorauren,Held By,18,24,W/B,4157
25/11/2017,512,8:20:00 PM,Saturday,St Clair @ Gunns Loop,Mechanical,5,12,W/B,4176
25/11/2017,511,9:29:00 PM,Saturday,Dundas,Utilized Off Route,7,14,W/B,1597
25/11/2017,512,9:30:00 PM,Saturday,ST Clair @ Oakwood,Utilized Off Route,7,14,W/B,4074
25/11/2017,510,10:16:00 PM,Saturday,Harbord,Investigation,5,9,N/B,4417
26/11/2017,514,12:05:00 AM,Sunday,King and Church,Held By,8,23,W/B,4402
26/11/2017,504,12:08:00 AM,Sunday,King and Church,Held By,7,14,W/B,4111
26/11/2017,306,12:43:00 AM,Sunday,Main Stn,Mechanical,9,18,W/B,4153
26/11/2017,506,5:28:00 AM,Sunday,Russell yard,Late Leaving Garage,10,20,W/B,4105
26/11/2017,505,8:58:00 AM,Sunday,dundas/bay,Investigation,14,21,E/B,4098
26/11/2017,504,9:10:00 AM,Sunday,Queen at Roncesvalles,Mechanical,7,14,W/B,4057
26/11/2017,504,9:54:00 AM,Sunday,Roncesvalles at High Park Blvd,Emergency Services,10,17,W/B,4140
26/11/2017,512,11:20:00 AM,Sunday,Lansdowne and St Clair,Mechanical,5,10,W/B,4412
26/11/2017,511,11:28:00 AM,Sunday,bathurst station,Investigation,1,1,N/B,1555
26/11/2017,506,11:58:00 AM,Sunday,Russell yard,Held By,8,16,W/B,4043
26/11/2017,505,12:05:00 PM,Sunday,russell yard,Late Leaving Garage,5,10,E/B,4096
26/11/2017,501,1:05:00 PM,Sunday,Roncesvalles yard,Mechanical,6,12,E/B,4240
26/11/2017,501,2:00:00 PM,Sunday,Queen and Spadina,Held By,9,15,E/B,4197
26/11/2017,504,2:21:00 PM,Sunday,Dundas and Bloor,General Delay,7,14,E/B,4002
26/11/2017,512,2:32:00 PM,Sunday,Lansdowne and St Clair,Mechanical,6,12,W/B,4412
26/11/2017,504,2:39:00 PM,Sunday,King and Spencer,Emergency Services,92,99,B/W,4002
26/11/2017,501,5:57:00 PM,Sunday,Lakeshore ramp at palace pier,Held By,6,12,E/B,8038
26/11/2017,504,6:02:00 PM,Sunday,King and Trinity,Emergency Services,39,46,E/B,4181
26/11/2017,504,7:32:00 PM,Sunday,King and Shaw,Mechanical,5,12,E/B,4185
26/11/2017,501,8:36:00 PM,Sunday,Queen/Simcoe,Mechanical,7,16,W/B,4224
26/11/2017,501,10:09:00 PM,Sunday,James Ave.,Held By,6,13,W/B,1537
27/11/2017,506,4:34:00 AM,Monday,Russell yard,Late Leaving Garage,5,10,E/B,
27/11/2017,506,4:41:00 AM,Monday,Russell yard,Late Leaving Garage,5,10,E/B,
27/11/2017,506,5:22:00 AM,Monday,Roncy yard,Late Leaving Garage,5,10,E/B,
27/11/2017,505,5:25:00 AM,Monday,Russell Yard,Mechanical,5,10,E/B,
27/11/2017,505,5:31:00 AM,Monday,Russell Yard,Late Leaving Garage,5,10,E/B,4081
27/11/2017,505,5:37:00 AM,Monday,Russell Yard,Late Leaving Garage,5,10,E/B,
27/11/2017,505,5:42:00 AM,Monday,Russell Yard,Mechanical,5,10,E/B,
27/11/2017,514,5:48:00 AM,Monday,Leslie and Queen,Mechanical,8,16,E/B,4409
27/11/2017,511,5:55:00 AM,Monday,cne loop,Mechanical,5,10,N/B,1026
27/11/2017,506,6:09:00 AM,Monday,Roncy yard,Late Leaving Garage,5,10,E/B,
27/11/2017,504,6:17:00 AM,Monday,Roncesvalles and Queen,Mechanical,4,8,W/B,4098
27/11/2017,501,6:19:00 AM,Monday,Russell Yard,Late Leaving Garage,6,12,E/B,4091
27/11/2017,506,6:21:00 AM,Monday,Russell yard,Late Leaving Garage,5,10,E/B,
27/11/2017,501,6:24:00 AM,Monday,Russell Yard,Mechanical,6,12,E/B,
27/11/2017,501,6:34:00 AM,Monday,Russell Yard,Mechanical,6,12,E/B,
27/11/2017,501,6:36:00 AM,Monday,Russell Yard,Late Leaving Garage,6,12,E/B,
27/11/2017,506,6:38:00 AM,Monday,Roncy yard,Late Leaving Garage,8,13,E/B,4047
27/11/2017,506,6:45:00 AM,Monday,Russell yard,Late Leaving Garage,5,10,E/B,
27/11/2017,504,7:43:00 AM,Monday,Roncesvalles/High Park,Mechanical,4,8,E/B,4177
27/11/2017,505,8:35:00 AM,Monday,broadview/dundas,Mechanical,5,10,W/B,4190
27/11/2017,506,9:01:00 AM,Monday,College and Spadina,Held By,5,10,E/B,4086
27/11/2017,506,10:08:00 AM,Monday,Spadina and College,Investigation,20,25,W/B,4048
27/11/2017,510,10:12:00 AM,Monday,spadina/lakeshore,Held By,6,10,N/B,4408
27/11/2017,502,11:10:00 AM,Monday,Bingham Loop,Mechanical,10,20,W/B,7721
27/11/2017,501,12:07:00 PM,Monday,Dufferin Loop,Mechanical,6,12,W/B,8041
27/11/2017,506,1:00:00 PM,Monday,High Park loop,Utilized Off Route,6,12,E/B,4041
27/11/2017,505,1:00:00 PM,Monday,dundas west station,Utilized Off Route,5,10,E/B,4181
27/11/2017,506,1:13:00 PM,Monday,High Park Loop,Utilized Off Route,5,10,E/B,4020
27/11/2017,512,1:25:00 PM,Monday,St Clair west station,Utilized Off Route,4,8,B/W,4149
27/11/2017,512,2:14:00 PM,Monday,River and Queen,Mechanical,4,8,W/B,4125
27/11/2017,501,3:07:00 PM,Monday,Spadina and Queen,Investigation,16,24,W/B,4154
27/11/2017,501,3:10:00 PM,Monday,Russel,Late Leaving Garage,6,12,E/B,
27/11/2017,501,3:12:00 PM,Monday,Russell,Late Leaving Garage,6,12,E/B,
27/11/2017,506,3:38:00 PM,Monday,Roncesvalles yard,Late Leaving Garage,6,12,E/B,4152
27/11/2017,506,3:48:00 PM,Monday,Queen and Ossington,Investigation,8,14,W/B,4232
27/11/2017,505,6:05:00 PM,Monday,Howard Park & Roncesvalles,Investigation,7,14,W/B,4081
27/11/2017,501,6:30:00 PM,Monday,Roncesvalles,Late Leaving Garage,6,12,W/B,4091
27/11/2017,505,7:00:00 PM,Monday,Broadview,Utilized Off Route,6,12,W/B,4110
27/11/2017,505,8:00:00 PM,Monday,Russell Yard,Utilized Off Route,6,12,S/B,
27/11/2017,505,8:00:00 PM,Monday,,Utilized Off Route,6,12,W/B,
27/11/2017,501,8:08:00 PM,Monday,Roncesvalles,Mechanical,6,12,W/B,4204
27/11/2017,501,8:20:00 PM,Monday,Long Branch,Mechanical,6,12,E/B,8055
27/11/2017,504,10:35:00 PM,Monday,King and Bathurst,Mechanical,5,9,W/B,4197
27/11/2017,504,10:35:00 PM,Monday,King and University,Held By,5,9,W/B,504
27/11/2017,501,11:09:00 PM,Monday,Queen/Roncesvalles,Mechanical,10,20,W/B,4224
28/11/2017,509,12:22:00 AM,Tuesday,Bathurst/Fleet,Investigation,10,20,W/B,4439
28/11/2017,505,1:32:00 AM,Tuesday,Dundas/George,Investigation,10,20,E/B,4041
28/11/2017,506,5:22:00 AM,Tuesday,Howard Park and Roncesvalles,Mechanical,5,9,E/B,
28/11/2017,506,5:22:00 AM,Tuesday,Roncesvalles at Howard Park,Mechanical,5,10,E/B,
28/11/2017,505,5:24:00 AM,Tuesday,Broadveiw and Dundas,Late Leaving Garage,6,12,E/B,
28/11/2017,505,5:31:00 AM,Tuesday,Broadvew and Dundas,Late Leaving Garage,6,18,E/B,
28/11/2017,505,5:37:00 AM,Tuesday,Broadview and Dundas,Late Leaving Garage,6,24,E/B,
28/11/2017,505,5:42:00 AM,Tuesday,Broadview and Dundas,Late Leaving Garage,6,60,E/B,
28/11/2017,506,6:09:00 AM,Tuesday,Howard Park and Roncesvalles,Mechanical,4,8,E/B,
28/11/2017,506,6:09:00 AM,Tuesday,Roncesvalles at Howard Park,Mechanical,5,10,E/B,
28/11/2017,501,6:10:00 AM,Tuesday,Russell Yard,Mechanical,5,10,E/B,
28/11/2017,506,6:12:00 AM,Tuesday,Gerrard at Coxwell,Mechanical,5,10,E/B,
28/11/2017,506,6:12:00 AM,Tuesday,Coxwelland Lower Gerrard,Late Leaving Garage,5,10,E/B,
28/11/2017,504,6:13:00 AM,Tuesday,Broadview Stn,Mechanical,3,3,W/B,4094
28/11/2017,512,6:14:00 AM,Tuesday,Bathurst at St Clair,Mechanical,3,6,W/B,
28/11/2017,501,6:19:00 AM,Tuesday,Queen and Connaught,Late Leaving Garage,5,10,E/B,4182
28/11/2017,506,6:21:00 AM,Tuesday,Coxwell and Lower Gerrard,Late Leaving Garage,5,10,E/B,
28/11/2017,506,6:21:00 AM,Tuesday,Gerrard at Coxwell,Mechanical,5,10,E/B,
28/11/2017,501,6:24:00 AM,Tuesday,Queen and Connaught,Late Leaving Garage,10,15,E/B,
28/11/2017,501,6:34:00 AM,Tuesday,Russell Yard,Mechanical,5,10,E/B,
28/11/2017,501,6:34:00 AM,Tuesday,Queen and Connaught,Late Leaving Garage,5,10,E/B,
28/11/2017,506,6:40:00 AM,Tuesday,Roncesvalles at Howard Park,Mechanical,5,10,E/B,
28/11/2017,506,6:45:00 AM,Tuesday,Gerrard at Coxwell,Mechanical,5,10,E/B,
28/11/2017,506,6:45:00 AM,Tuesday,Coxwell and Lower Gerrard,Late Leaving Garage,5,10,E/B,
28/11/2017,506,7:00:00 AM,Tuesday,Gerrard at Coxwell,Mechanical,5,10,E/B,
28/11/2017,506,7:00:00 AM,Tuesday,Coxwell and Lower Gerrard,Late Leaving Garage,5,10,E/B,
28/11/2017,501,7:02:00 AM,Tuesday,Russell Yard,Mechanical,5,10,E/B,
28/11/2017,501,7:02:00 AM,Tuesday,Queen and Connaught,Late Leaving Garage,5,10,E/B,
28/11/2017,506,7:04:00 AM,Tuesday,Gerrard at Coxwell,Mechanical,5,10,E/B,
28/11/2017,506,7:04:00 AM,Tuesday,Coxwell and Lower Gerrard,Late Leaving Garage,5,15,E/B,
28/11/2017,506,7:11:00 AM,Tuesday,Gerrard at Coxwell,Mechanical,5,10,E/B,
28/11/2017,506,7:11:00 AM,Tuesday,Coxwell and Lower Gerrard,Late Leaving Garage,4,8,E/B,
28/11/2017,505,7:15:00 AM,Tuesday,Dundas and Yonge,Mechanical,6,12,W/B,4179
28/11/2017,501,8:54:00 AM,Tuesday,Dovercourt and Queen,Investigation,36,41,E/B,4200
28/11/2017,504,9:31:00 AM,Tuesday,Roncesvalles/Wright,Investigation,48,51,E/B,4101
28/11/2017,505,9:31:00 AM,Tuesday,Dundas/Roncesvalles to Lansdown,General Delay,10,16,E/B,4047
28/11/2017,510,12:03:00 PM,Tuesday,Spadina/Front st.,Investigation,5,10,N/B,4433
28/11/2017,506,1:30:00 PM,Tuesday,Roncesvalles at Howard Park,Mechanical,5,10,E/B,4065
28/11/2017,512,1:33:00 PM,Tuesday,Bathurst at St Clair,Mechanical,3,6,W/B,
28/11/2017,512,1:33:00 PM,Tuesday,Russel Yard,Late Leaving Garage,4,8,E/B,
28/11/2017,505,1:53:00 PM,Tuesday,Dundas & Kensington Ave,Held By,33,40,W/B,4089
28/11/2017,505,1:58:00 PM,Tuesday,Roncesvalles Yard,Utilized Off Route,6,12,E/B,
28/11/2017,511,2:00:00 PM,Tuesday,Bathurst Stn,Investigation,4,12,N/B,1360
28/11/2017,506,2:02:00 PM,Tuesday,Main Station - High Park Loop,General Delay,5,10,W/B,
28/11/2017,506,2:10:00 PM,Tuesday,Gerrard at Coxwell,Mechanical,5,10,E/B,4012
28/11/2017,501,2:30:00 PM,Tuesday,Both ways Queen 501,Mechanical,5,10,B/W,
28/11/2017,505,2:30:00 PM,Tuesday,Russell Yard,Utilized Off Route,6,12,W/B,
28/11/2017,505,2:41:00 PM,Tuesday,Roncesvalles Yard,Utilized Off Route,7,14,E/B,
28/11/2017,504,2:55:00 PM,Tuesday,Queen & Broadview,Held By,37,42,W/B,4093
28/11/2017,501,2:55:00 PM,Tuesday,Queen & Carroll,Investigation,37,42,W/B,4229
28/11/2017,506,3:09:00 PM,Tuesday,Howard rd and Roncesvalles,Utilized Off Route,6,12,W/B,4079
28/11/2017,501,3:14:00 PM,Tuesday,Queen west of Broadview,Investigation,116,121,W/B,4229
28/11/2017,505,3:16:00 PM,Tuesday,Russell Yard,Utilized Off Route,6,12,W/B,
28/11/2017,504,3:38:00 PM,Tuesday,King & Strachan,Held By,9,14,E/B,4146
28/11/2017,506,3:46:00 PM,Tuesday,Roncesvalles,Late Leaving Garage,6,12,E/B,
28/11/2017,514,3:46:00 PM,Tuesday,King & Strachan,Held By,7,15,E/B,4436
28/11/2017,505,4:00:00 PM,Tuesday,Broadview Station,Utilized Off Route,6,12,N/B,4147
28/11/2017,501,4:05:00 PM,Tuesday,Queen at Bathurst,Investigation,12,17,W/B,8794
28/11/2017,501,5:33:00 PM,Tuesday,Lakeshore at 5th,Investigation,5,11,W/B,1067
28/11/2017,504,5:36:00 PM,Tuesday,King & Tecumseth,Held By,6,11,E/B,4041
28/11/2017,514,5:36:00 PM,Tuesday,King & Tecumseth,Investigation,7,15,E/B,4428
28/11/2017,501,5:45:00 PM,Tuesday,Both Ways Queen 501 Streetcars,General Delay,12,17,B/W,
28/11/2017,501,5:45:00 PM,Tuesday,501L Queen Bus,General Delay,12,17,B/W,
28/11/2017,505,6:22:00 PM,Tuesday,Broadview Station to Dundas West Station,General Delay,12,24,W/B,4078
28/11/2017,506,7:36:00 PM,Tuesday,Lansdown Loop,Mechanical,6,12,E/B,4190
28/11/2017,509,9:40:00 PM,Tuesday,Fleet loop,Investigation,10,20,W/B,4442
28/11/2017,511,10:58:00 PM,Tuesday,College and Bathurst,Investigation,5,10,N/B,1305
28/11/2017,501,11:22:00 PM,Tuesday,Queen/Gwynne,Held By,7,16,E/B,4202
29/11/2017,512,1:00:00 AM,Wednesday,Vaughn and St Clair w.,Mechanical,6,12,E/B,4110
29/11/2017,301,2:02:00 AM,Wednesday,Queen/Roncesvalles,Mechanical,9,18,E/B,4224
29/11/2017,501,5:08:00 AM,Wednesday,Mount Dennis Garage,Mechanical,5,10,E/B,1634
29/11/2017,505,5:21:00 AM,Wednesday,Russell yard,Late Leaving Garage,5,10,E/B,
29/11/2017,506,5:22:00 AM,Wednesday,Roncesvalles at Howard Park,Mechanical,5,10,W/B,
29/11/2017,505,5:25:00 AM,Wednesday,Russell yard,Late Leaving Garage,5,10,E/B,
29/11/2017,505,5:37:00 AM,Wednesday,Russell yard,Late Leaving Garage,10,15,E/B,4170
29/11/2017,505,5:42:00 AM,Wednesday,Russell yard,Late Leaving Garage,5,10,E/B,
29/11/2017,512,5:42:00 AM,Wednesday,Leslie just out side of Leslie Barns,Mechanical,5,14,N/B,4445
29/11/2017,512,5:42:00 AM,Wednesday,Leslie St at Lakeshore,Mechanical,3,6,N/B,4445
29/11/2017,506,6:09:00 AM,Wednesday,Roncesvalles at Howard Park,Mechanical,5,10,W/B,
29/11/2017,506,6:12:00 AM,Wednesday,Gerrard at Coxwell,Mechanical,5,10,E/B,
29/11/2017,512,6:14:00 AM,Wednesday,St Clair At Bathurst,Mechanical,3,6,W/B,
29/11/2017,506,6:21:00 AM,Wednesday,Gerrard at Coxwell,Mechanical,5,10,E/B,
29/11/2017,505,6:25:00 AM,Wednesday,Russell yard,Late Leaving Garage,5,10,E/B,
29/11/2017,501,6:34:00 AM,Wednesday,Russell Yard,Mechanical,5,10,E/B,
29/11/2017,506,6:40:00 AM,Wednesday,Roncesvalles at Howard Park,Mechanical,5,10,E/B,
29/11/2017,504,6:40:00 AM,Wednesday,Roncesvalles and Queen,General Delay,4,8,W/B,4098
29/11/2017,504,6:44:00 AM,Wednesday,Roncesvalles and Queen,General Delay,4,12,W/B,4195
29/11/2017,506,6:45:00 AM,Wednesday,Gerrard at Coxwell,Mechanical,5,10,E/B,
29/11/2017,510,6:57:00 AM,Wednesday,Leslie Barns,Mechanical,12,30,N/B,4405
29/11/2017,506,7:00:00 AM,Wednesday,Roncesvalles at Howard Park,General Delay,5,10,E/B,
29/11/2017,501,7:01:00 AM,Wednesday,Woodbine Loop,Utilized Off Route,5,10,E/B,7819
29/11/2017,501,7:02:00 AM,Wednesday,Russell Yard,Mechanical,5,10,E/B,
29/11/2017,506,7:04:00 AM,Wednesday,Gerrard at Coxwell,Mechanical,5,10,E/B,
29/11/2017,506,7:11:00 AM,Wednesday,Gerrard at Coxwell,Mechanical,5,10,E/B,
29/11/2017,504,9:05:00 AM,Wednesday,King/Sherbourne,Investigation,45,48,B/W,4057
29/11/2017,514,9:05:00 AM,Wednesday,King/Sherbourne,Investigation,45,53,B/W,4441
29/11/2017,506,9:08:00 AM,Wednesday,Gerrard at Coxwell,Mechanical,5,9,E/B,4182
29/11/2017,501,9:31:00 AM,Wednesday,Longbranch Loop,Investigation,6,12,E/B,8415
29/11/2017,504,10:00:00 AM,Wednesday,Roncesvalles/Queen,Mechanical,3,6,W/B,4181
29/11/2017,501,10:32:00 AM,Wednesday,40th and Lakeshore,Mechanical,6,12,E/B,1420
29/11/2017,501,11:09:00 AM,Wednesday,York and Queen,Mechanical,8,14,W/B,4222
29/11/2017,501,1:25:00 PM,Wednesday,Spadina to Church,General Delay,12,18,E/B,4237
29/11/2017,505,1:40:00 PM,Wednesday,Russell Yard,Utilized Off Route,6,12,W/B,
29/11/2017,512,1:51:00 PM,Wednesday,St Clair at Bathurst,Mechanical,3,6,E/B,
29/11/2017,510,2:20:00 PM,Wednesday,Spadina & Nassau,Mechanical,9,14,S/B,4412
29/11/2017,512,2:30:00 PM,Wednesday,Russel Yard,Late Leaving Garage,4,8,E/B,
29/11/2017,504,2:39:00 PM,Wednesday,Russell Yard,Late Leaving Garage,4,8,W/B,4135
29/11/2017,505,2:50:00 PM,Wednesday,Russell Yard,Utilized Off Route,6,12,W/B,
29/11/2017,502,2:56:00 PM,Wednesday,Bingham Loop,Mechanical,8,16,W/B,8162
29/11/2017,506,2:56:00 PM,Wednesday,Gerrard & Coxwell,Utilized Off Route,6,12,W/B,4135
29/11/2017,501,3:08:00 PM,Wednesday,Russel Yard,Mechanical,6,12,E/B,4197
29/11/2017,504,3:11:00 PM,Wednesday,Roncesvalles Yard,Late Leaving Garage,4,8,N/B,4104
29/11/2017,501,3:12:00 PM,Wednesday,Russell Yard,Mechanical,6,12,W/B,4132
29/11/2017,501,3:14:00 PM,Wednesday,Russell yard,Mechanical,6,12,E/B,4133
29/11/2017,501,3:17:00 PM,Wednesday,Kipling and Westway,Investigation,6,12,S/B,8368
29/11/2017,505,3:19:00 PM,Wednesday,Dundas & Sumach,Held By,33,40,B/W,4170
29/11/2017,501,3:37:00 PM,Wednesday,Russell Yard,Mechanical,6,12,W/B,4115
29/11/2017,506,3:46:00 PM,Wednesday,Roncesvalles,Late Leaving Garage,6,12,E/B,4141
29/11/2017,506,3:46:00 PM,Wednesday,Dovercourt and College,Mechanical,6,12,W/B,4032
29/11/2017,501,3:58:00 PM,Wednesday,Lansdown to Kipling,General Delay,12,18,W/B,8029
29/11/2017,504,4:00:00 PM,Wednesday,Dundas West to Broadview Stn,General Delay,15,10,B/W,
29/11/2017,514,4:00:00 PM,Wednesday,Duffern Loop to Distrillery Loop,General Delay,15,20,B/W,
29/11/2017,509,4:10:00 PM,Wednesday,Fleet Loop,General Delay,6,12,W/B,4421
29/11/2017,502,4:40:00 PM,Wednesday,Bingham Loop,Mechanical,8,16,W/B,8168
29/11/2017,506,5:05:00 PM,Wednesday,Gerrard and Woodbine,Investigation,22,28,wb,4169
29/11/2017,504,5:27:00 PM,Wednesday,King & Portland,Held By,6,11,W/B,4198
29/11/2017,501,6:09:00 PM,Wednesday,Spadina to Church st on Queen,General Delay,20,26,B/W,4226
29/11/2017,514,7:14:00 PM,Wednesday,Dufferin Loop,Mechanical,26,34,E/B,4446
29/11/2017,504,11:04:00 PM,Wednesday,King and Niagara,Held By,15,21,B/W,4012
29/11/2017,514,11:05:00 PM,Wednesday,King and Niagara,Held By,15,30,B/W,4404
30/11/2017,501,12:50:00 AM,Thursday,Queen/Dufferin,Utilized Off Route,7,15,E/B,1358
30/11/2017,504,1:24:00 AM,Thursday,Broadview and Mount Spehen,Mechanical,8,16,S/B,4020
30/11/2017,301,3:02:00 AM,Thursday,Queen/Church,Held By,13,43,W/B,4208
30/11/2017,512,5:21:00 AM,Thursday,Bathurst at St Clair,Mechanical,4,8,W/B,
30/11/2017,506,5:22:00 AM,Thursday,Howard Park and Roncesvalles,Mechanical,5,9,E/B,
30/11/2017,506,5:22:00 AM,Thursday,Roncesvalles at Howard Park,Mechanical,5,10,E/B,
30/11/2017,512,5:31:00 AM,Thursday,Russell Yard,Mechanical,4,6,W/B,4050
30/11/2017,512,5:31:00 AM,Thursday,Bathurst at St Clair,Mechanical,4,8,W/B,
30/11/2017,505,5:42:00 AM,Thursday,Russell Yard,Mechanical,5,10,E/B,4114
30/11/2017,512,5:42:00 AM,Thursday,Bathurst at St Clair,Mechanical,4,8,W/B,
30/11/2017,504,5:51:00 AM,Thursday,Roncesvalles and Queen,Late Leaving Garage,4,8,W/B,4091
30/11/2017,511,6:08:00 AM,Thursday,Bathurst/King,Mechanical,6,12,N/B,1408
30/11/2017,506,6:09:00 AM,Thursday,Howard Park and Roncesvalles,Mechanical,5,9,E/B,
30/11/2017,512,6:14:00 AM,Thursday,St Clair At Bathurst,Mechanical,4,8,W/B,
30/11/2017,506,6:19:00 AM,Thursday,Howard Park and Roncesvalles,Late Leaving Garage,5,13,E/B,4192
30/11/2017,506,6:21:00 AM,Thursday,Coxwell at Gerrard,Mechanical,5,10,E/B,
30/11/2017,501,6:34:00 AM,Thursday,Russell Yard,Mechanical,5,10,E/B,
